,IMDb Score,Netflix Link,IMDb Link,Poster,TMDb Trailer,IMDb id
6677,5.7,https://www.netflix.com/watch/60029201,https://www.imdb.com/title/tt0329101,https://images-na.ssl-images-amazon.com/images/M/MV5BODNlNWVjOTMtZjVjYy00MzRjLTg2MmQtNTM3MWVmZjFjYzgwXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,https://www.youtube.com/watch?v=zSLGPdpd2d0,tt0329101
6678,7.2,https://www.netflix.com/watch/70251858,https://www.imdb.com/title/tt1437358,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MzI0NzM5Ml5BMl5BanBnXkFtZTgwMDg4MDgwMzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=1sMBbvc2o_M,tt1437358
6679,7.5,https://www.netflix.com/watch/15815343,https://www.imdb.com/title/tt0072271,https://images-na.ssl-images-amazon.com/images/M/MV5BZDI3OWE0ZWMtNGJjOS00N2E4LWFiOTAtZjQ4OTNiNzIwN2NkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=T3TILW0O_C0,tt0072271
6681,5.8,https://www.netflix.com/watch/70042688,https://www.imdb.com/title/tt0452594,https://images-na.ssl-images-amazon.com/images/M/MV5BOTM1YjVhNTMtZTEyZi00ODk3LWI4NDItZWUyZTA1ODM3Zjk4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,https://www.youtube.com/watch?v=SfTaJUh3_J4,tt0452594
6682,7.2,https://www.netflix.com/watch/70295183,https://www.imdb.com/title/tt2263944,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzUwODUxMl5BMl5BanBnXkFtZTgwMTI0NDkzMjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=sp60avoyT9k,tt2263944
6683,8.0,https://www.netflix.com/watch/80037110,https://www.imdb.com/title/tt4257858,https://images-na.ssl-images-amazon.com/images/M/MV5BZjYxYTA0MWQtYWViYi00YmRhLWEzNzctMDkwMGQ5ODFmM2FjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=ixgd38EZIR0,tt4257858
6684,5.2,https://www.netflix.com/watch/70237069,https://www.imdb.com/title/tt0463872,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MzkwMzg2Ml5BMl5BanBnXkFtZTcwNTg4MzQ4MQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=I4IwYe5N1o0,tt0463872
6686,7.7,https://www.netflix.com/watch/70108975,https://www.imdb.com/title/tt0808506,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0ODYzODg4OV5BMl5BanBnXkFtZTcwNDM3NzAwMg@@._V1_SX300.jpg,https://www.youtube.com/watch?v=0M-aGZF-TGA,tt0808506
6687,7.2,https://www.netflix.com/watch/70281530,https://www.imdb.com/title/tt1800241,https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxMTc0MDc4N15BMl5BanBnXkFtZTgwODUyNTI1MDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=h5Cb4SFt7gE,tt1800241
6688,7.9,https://www.netflix.com/watch/80063025,https://www.imdb.com/title/tt2358913,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjJhYWYtNzZhMy00MjFmLWI2NmEtMGUzZmM4MWY5YzRmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=O8dq05dM-Yk,tt2358913
6689,6.6,https://www.netflix.com/watch/70269489,https://www.imdb.com/title/tt1821694,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=KGQHeW5tUC8,tt1821694
6690,7.8,https://www.netflix.com/watch/70276596,https://www.imdb.com/title/tt2358911,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQzNjA3NGQtMzRiNi00OGIyLWJiZjYtZWZmNTJhNDE5YzI5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=iHNWVSBLyug,tt2358911
6691,7.0,https://www.netflix.com/watch/60032644,https://www.imdb.com/title/tt0296042,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ0NDZkNmMtZTQzMC00ZmNlLWE2YzQtNjlhZmQ3NThhZDIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,https://www.youtube.com/watch?v=YWnd581Ihgo,tt0296042
6692,7.3,https://www.netflix.com/watch/80028265,https://www.imdb.com/title/tt2404425,https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_SX300.jpg,https://www.youtube.com/watch?v=wu9JeTX6Sdw,tt2404425
6693,5.6,https://www.netflix.com/watch/70121092,https://www.imdb.com/title/tt1385867,http://ia.media-imdb.com/images/M/MV5BMTk0NzcxMjYwNF5BMl5BanBnXkFtZTcwMTI4MTIxMw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=NAH8qgVY9jE,tt1385867
6694,6.6,https://www.netflix.com/watch/80065492,https://www.imdb.com/title/tt4189294,https://images-na.ssl-images-amazon.com/images/M/MV5BYjQwMTU4MWYtMzIyNi00YmM2LTliYzEtOTk4OWUwYTQ3ZjY5XkEyXkFqcGdeQXVyNjI2MDk3MTU@._V1_SX300.jpg,https://www.youtube.com/watch?v=tmvc21zutLk,tt4189294
6695,5.9,https://www.netflix.com/watch/80015795,https://www.imdb.com/title/tt2822742,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxOTY1MDg2N15BMl5BanBnXkFtZTgwNDQ3OTI0NDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=qSsM7Fh7rwM,tt2822742
6696,5.8,https://www.netflix.com/watch/80014852,https://www.imdb.com/title/tt2515034,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzE5ODY5MF5BMl5BanBnXkFtZTgwNTI0NjM1NDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=Ug9xufczPVE,tt2515034
6697,6.8,https://www.netflix.com/watch/80013607,https://www.imdb.com/title/tt3235888,https://images-na.ssl-images-amazon.com/images/M/MV5BMmU0MjBlYzYtZWY0MC00MjliLWI3ZmUtMzhlZDVjMWVmYWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=9tyMi1Hn32I,tt3235888
6698,7.7,https://www.netflix.com/watch/80044545,https://www.imdb.com/title/tt1365050,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzMzMDI0NF5BMl5BanBnXkFtZTgwNDQ3NjI3NjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=oRsaclO0VbU,tt1365050
6699,7.8,https://www.netflix.com/watch/80043049,https://www.imdb.com/title/tt5087554,https://images-na.ssl-images-amazon.com/images/M/MV5BYzA1ZGI0ZDYtYWVkNi00ZWY3LWE5MzUtZWIwZmI0NTRhNmJiXkEyXkFqcGdeQXVyMjI0MjUyNTc@._V1_SX300.jpg,https://www.youtube.com/watch?v=C0MM2GLZp8c,tt5087554
6700,6.0,https://www.netflix.com/watch/70099119,https://www.imdb.com/title/tt0465502,https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwNjM1ODkxOV5BMl5BanBnXkFtZTcwMTQyMzI5MQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=PhPQR0pYWUc,tt0465502
6701,6.0,https://www.netflix.com/watch/80070182,https://www.imdb.com/title/tt3118452,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0Mjg0MjUwOF5BMl5BanBnXkFtZTgwNjk0NzQ4NzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=JAlpm2oRzy8,tt3118452
6702,8.5,https://www.netflix.com/watch/70259803,https://www.imdb.com/title/tt3707314,https://images-na.ssl-images-amazon.com/images/M/MV5BZTA0MTE2MjMtYWRlNy00YjRhLWFiNzItMGExMGY4MzBjOGFmXkEyXkFqcGdeQXVyMTk0MzA1Ng@@._V1_SX300.jpg,https://www.youtube.com/watch?v=7fJGbTfFPkM,tt3707314
6703,5.4,https://www.netflix.com/watch/80038361,https://www.imdb.com/title/tt1243974,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4Mjc0NTE1NV5BMl5BanBnXkFtZTgwNzcwNTQ3NTE@._V1_SX300.jpg,https://www.youtube.com/watch?v=hZGP4AR46Eg,tt1243974
6704,6.9,https://www.netflix.com/watch/80053566,https://www.imdb.com/title/tt0456123,,https://www.youtube.com/watch?v=jn0FqgCKTNY,tt0456123
6705,7.2,https://www.netflix.com/watch/80076993,https://www.imdb.com/title/tt0844347,https://images-na.ssl-images-amazon.com/images/M/MV5BMmJmMTZiZDctNWI1MS00ZDZlLTgyZDQtZDE0MjhhN2I0YjdjXkEyXkFqcGdeQXVyMjE5MjA5MDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=gqpKakxKKr4,tt0844347
6706,7.0,https://www.netflix.com/watch/70044694,https://www.imdb.com/title/tt0401445,https://images-na.ssl-images-amazon.com/images/M/MV5BODE4NDY3MjUxNV5BMl5BanBnXkFtZTYwMTMwODI3._V1_SX300.jpg,https://www.youtube.com/watch?v=bKKrLj5ZHiM,tt0401445
6707,6.3,https://www.netflix.com/watch/70243568,https://www.imdb.com/title/tt0485061,http://ia.media-imdb.com/images/M/MV5BMTQ2MDQ0NjE0M15BMl5BanBnXkFtZTgwNTQ1MDgxMTE@._V1_SX300.jpg,https://www.youtube.com/watch?v=HesGigCCjqI,tt0485061
6708,6.0,https://www.netflix.com/watch/80073188,https://www.imdb.com/title/tt3678938,http://ia.media-imdb.com/images/M/MV5BMjE3MDA4NjMxN15BMl5BanBnXkFtZTgwMzc4NzkxMjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=hWMWEhOjmFs,tt3678938
6709,8.1,https://www.netflix.com/watch/80052703,https://www.imdb.com/title/tt3740782,https://images-na.ssl-images-amazon.com/images/M/MV5BODEwODY1MjAxOF5BMl5BanBnXkFtZTgwOTk1NTI2MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=7gdOmar20mA,tt3740782
6710,7.1,https://www.netflix.com/watch/80071907,https://www.imdb.com/title/tt3622120,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MjQ2MjU5NV5BMl5BanBnXkFtZTgwMzI2Mzg5NjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=t28VucECbZs,tt3622120
6711,6.2,https://www.netflix.com/watch/70276712,https://www.imdb.com/title/tt1837703,https://images-na.ssl-images-amazon.com/images/M/MV5BMjY1MTY5NTg3M15BMl5BanBnXkFtZTgwMDQyMjgwMDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=ZT1wb8_tcYU,tt1837703
6712,7.4,https://www.netflix.com/watch/80075009,https://www.imdb.com/title/tt4025514,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNDA1MTkyM15BMl5BanBnXkFtZTgwMDE0MTg5NjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=AYwpxrt7ZLA,tt4025514
6713,6.1,https://www.netflix.com/watch/70300666,https://www.imdb.com/title/tt2910814,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MDc5MDQ2MTVeQTJeQWpwZ15BbWU4MDY4Njc3NDEx._V1_SX300.jpg,https://www.youtube.com/watch?v=WV44-lQGlwk,tt2910814
6715,7.0,https://www.netflix.com/watch/70130432,https://www.imdb.com/title/tt0081494,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMTU2MDAzMF5BMl5BanBnXkFtZTcwMDY1MjQxMw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=Ek5u5XIRqUg,tt0081494
6716,7.7,https://www.netflix.com/watch/70062784,https://www.imdb.com/title/tt0078243,https://images-na.ssl-images-amazon.com/images/M/MV5BZDRjZTIwMGMtOTdjZS00NTFkLTlhNjgtNWFiYTQxZThiY2NhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,https://www.youtube.com/watch?v=zBKSTl0zRg0,tt0078243
6717,8.4,https://www.netflix.com/watch/80031666,https://www.imdb.com/title/tt4908644,https://images-na.ssl-images-amazon.com/images/M/MV5BNTY4MDgwOTI3M15BMl5BanBnXkFtZTgwNjYxMjU3NjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=RibAQHeDia8,tt4908644
6718,7.1,https://www.netflix.com/watch/60001377,https://www.imdb.com/title/tt0077559,https://images-na.ssl-images-amazon.com/images/M/MV5BNzk4YzdkMWQtNTE5Ni00NTRlLWIyMmEtMjIzMGU5NzExYzZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=3aEl8kyCs-4,tt0077559
6719,6.1,https://www.netflix.com/watch/80039485,https://www.imdb.com/title/tt0119285,https://images-na.ssl-images-amazon.com/images/M/MV5BYmM2NjYyMGYtM2ZlZS00ZTE4LThkYzUtYzcwODU5MjM3NmE1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,https://www.youtube.com/watch?v=MiJPnyCOoUc,tt0119285
6720,7.3,https://www.netflix.com/watch/70124316,https://www.imdb.com/title/tt0084921,https://images-na.ssl-images-amazon.com/images/M/MV5BN2UyZjE1YjEtNTkxNy00ZjFhLWI1MDQtNzk3NGM2ZDgwZWNiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,https://www.youtube.com/watch?v=vAyalHtQUkE,tt0084921
6721,7.5,https://www.netflix.com/watch/60035870,https://www.imdb.com/title/tt0110076,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjk5NDg1Nl5BMl5BanBnXkFtZTgwMjA2NTkwMzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=-0soKLCsB3s,tt0110076
6722,5.0,https://www.netflix.com/watch/80017261,https://www.imdb.com/title/tt2923316,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Mjg2ODQ5Ml5BMl5BanBnXkFtZTgwMTM4OTA3NTE@._V1_SX300.jpg,https://www.youtube.com/watch?v=QY_IOn0fsc0,tt2923316
6723,6.4,https://www.netflix.com/watch/80000641,https://www.imdb.com/title/tt2140619,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNDg0NDMwOF5BMl5BanBnXkFtZTgwOTc3MjA0MjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=wc3QfS0beAM,tt2140619
6726,5.3,https://www.netflix.com/watch/70111116,https://www.imdb.com/title/tt1142433,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNzg0NDQ4NF5BMl5BanBnXkFtZTcwMzM2Njg0Mg@@._V1_SX300.jpg,https://www.youtube.com/watch?v=iFR4SgfqAFc,tt1142433
6727,7.3,https://www.netflix.com/watch/70243464,https://www.imdb.com/title/tt1670345,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=DaavRAV8a0A,tt1670345
6728,6.7,https://www.netflix.com/watch/80013550,https://www.imdb.com/title/tt2720680,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MTU2NjIxOTNeQTJeQWpwZ15BbWU4MDA5Njc0MDIx._V1_SX300.jpg,https://www.youtube.com/watch?v=tJNZKw5qAAs,tt2720680
6729,5.6,https://www.netflix.com/watch/70305906,https://www.imdb.com/title/tt2096672,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzA0MzAyMF5BMl5BanBnXkFtZTgwMjMyNjcwMjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=dmNddThxi4c,tt2096672
6731,6.7,https://www.netflix.com/watch/569355,https://www.imdb.com/title/tt0093137,https://images-na.ssl-images-amazon.com/images/M/MV5BZWQ3NWI5NDYtMGNiZS00MTNhLTk4ODItNWM2NTcyNjFiMTljL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=dD8JsqTcZoc,tt0093137
6732,5.7,https://www.netflix.com/watch/70298498,https://www.imdb.com/title/tt2304953,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzg2NzI2NF5BMl5BanBnXkFtZTgwNjUzMzU3MDE@._V1_SX300.jpg,https://www.youtube.com/watch?v=TKweGDinS7I,tt2304953
6733,5.6,https://www.netflix.com/watch/70291092,https://www.imdb.com/title/tt2230358,https://images-na.ssl-images-amazon.com/images/M/MV5BOGY1NTMxNzAtMTM4NS00NDMxLWEzZWUtOWVmYWY2MzQyZDQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=YEBU6m7toSg,tt2230358
6734,7.9,https://www.netflix.com/watch/1180077,https://www.imdb.com/title/tt0118749,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzNzkwNjEyOF5BMl5BanBnXkFtZTgwOTY3Njc3NjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=QzmUsgJE4DY,tt0118749
6736,4.6,https://www.netflix.com/watch/80013280,https://www.imdb.com/title/tt2799166,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxODg2Mzc5OV5BMl5BanBnXkFtZTgwOTUxNTQ1MjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=v0Yo9xasRKg,tt2799166
6737,6.3,https://www.netflix.com/watch/17687717,https://www.imdb.com/title/tt0120791,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNjk1NDM0N15BMl5BanBnXkFtZTcwNDgzNDEyMQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=R7uixLkpjPs,tt0120791
6738,6.4,https://www.netflix.com/watch/70105370,https://www.imdb.com/title/tt1058017,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2OTQzOTc1Nl5BMl5BanBnXkFtZTcwNDM5MDE4Mg@@._V1_SX300.jpg,https://www.youtube.com/watch?v=RhRnmyBjOLs,tt1058017
6739,5.9,https://www.netflix.com/watch/22013422,https://www.imdb.com/title/tt0149261,https://images-na.ssl-images-amazon.com/images/M/MV5BZWM0NjVkOGYtMjk5Mi00NGVmLWE3NDMtMDQ3ZjdjMDcwYzdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=gpdab_bi2HY,tt0149261
6740,6.0,https://www.netflix.com/watch/80013277,https://www.imdb.com/title/tt2446042,https://images-na.ssl-images-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=JuU0M2xBasc,tt2446042
6741,6.6,https://www.netflix.com/watch/70101347,https://www.imdb.com/title/tt0834001,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1OTU5ODc0MV5BMl5BanBnXkFtZTcwNDYyMDUwMg@@._V1_SX300.jpg,https://www.youtube.com/watch?v=7HCWQjIHJic,tt0834001
6743,7.2,https://www.netflix.com/watch/70072883,https://www.imdb.com/title/tt0796335,http://ia.media-imdb.com/images/M/MV5BMTQwMDQzMTgzNF5BMl5BanBnXkFtZTcwNjMxMjc0MQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=NySWrKfEa4E,tt0796335
6744,7.2,https://www.netflix.com/watch/60026633,https://www.imdb.com/title/tt0178868,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA0ZmE4NWUtNTgzZS00ZmE0LWFlNjItNzFkMWVmOGQxNGY3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=oTtz7g2tiuI,tt0178868
6745,8.5,https://www.netflix.com/watch/60028129,https://www.imdb.com/title/tt0027977,http://ia.media-imdb.com/images/M/MV5BMjAyMTkxNjI5OF5BMl5BanBnXkFtZTYwMjI2MjA5._V1_SX300.jpg,https://www.youtube.com/watch?v=iXgJ5KiM33k,tt0027977
6746,8.1,https://www.netflix.com/watch/60028127,https://www.imdb.com/title/tt0044837,http://ia.media-imdb.com/images/M/MV5BMTQ3Mzc3Mjk3NV5BMl5BanBnXkFtZTgwNjA3NjQzMTE@._V1_SX300.jpg,https://www.youtube.com/watch?v=VDsK_nAlY-A,tt0044837
6747,7.4,https://www.netflix.com/watch/60033773,https://www.imdb.com/title/tt0123948,http://ia.media-imdb.com/images/M/MV5BMjE1NTM1NTE5MV5BMl5BanBnXkFtZTcwNzE4NDQyMQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=gwl9bfy4qKg,tt0123948
6748,6.5,https://www.netflix.com/watch/70236119,https://www.imdb.com/title/tt1826714,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MTc1MjI1Ml5BMl5BanBnXkFtZTgwNjg1MDE0MjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=eOy0CEuJc6E,tt1826714
6749,8.2,https://www.netflix.com/watch/60010815,https://www.imdb.com/title/tt0042876,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDU5MjQ5NF5BMl5BanBnXkFtZTgwMDM2OTE4MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=xCZ9TguVOIA,tt0042876
6750,7.4,https://www.netflix.com/watch/80073502,https://www.imdb.com/title/tt0416881,https://images-na.ssl-images-amazon.com/images/M/MV5BZjVmNDM4YTktM2YyYi00OTk5LThmMmQtMDdhNjAwNzMyNTg3XkEyXkFqcGdeQXVyMDc4NjY0NQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=J-vMU6F5Fso,tt0416881
6751,6.0,https://www.netflix.com/watch/70251684,https://www.imdb.com/title/tt2253742,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NzIzMDI5Nl5BMl5BanBnXkFtZTgwMzUzMTAzMjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=xATFbtjomjo,tt2253742
6752,6.1,https://www.netflix.com/watch/70184145,https://www.imdb.com/title/tt1793239,https://images-na.ssl-images-amazon.com/images/M/MV5BODczNjIyMTA5NV5BMl5BanBnXkFtZTcwNzIwNTU1Nw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=o2aqaHt9Z5A,tt1793239
6753,8.2,https://www.netflix.com/watch/70241153,https://www.imdb.com/title/tt0428870,https://images-na.ssl-images-amazon.com/images/M/MV5BODYzODg5Mjg3Ml5BMl5BanBnXkFtZTgwNDM1MDQ2MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=LFLSwFEiANg,tt0428870
6754,8.4,https://www.netflix.com/watch/60028133,https://www.imdb.com/title/tt0032553,http://ia.media-imdb.com/images/M/MV5BMTQ5NDAwMDgzOV5BMl5BanBnXkFtZTgwNDI2MjA0MjE@._V1_SX300.jpg,https://www.youtube.com/watch?v=i1C6qZVeFtA,tt0032553
6755,7.8,https://www.netflix.com/watch/70067850,https://www.imdb.com/title/tt0079182,https://images-na.ssl-images-amazon.com/images/M/MV5BNDg1MjcyNzE1MV5BMl5BanBnXkFtZTcwMjg0OTM0MQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=vxTcZZCnNbE,tt0079182
6756,5.7,https://www.netflix.com/watch/70189048,https://www.imdb.com/title/tt1598822,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2Mzg2MDQxOV5BMl5BanBnXkFtZTcwNzc3NTY5Ng@@._V1_SX300.jpg,https://www.youtube.com/watch?v=pnDzKi5j_9Q,tt1598822
6757,7.8,https://www.netflix.com/watch/70257896,https://www.imdb.com/title/tt2290840,http://ia.media-imdb.com/images/M/MV5BMjA3NjIxODU5OF5BMl5BanBnXkFtZTcwNDY5NDMzOA@@._V1_SX300.jpg,https://www.youtube.com/watch?v=1TnfM5XWOtI,tt2290840
6758,5.9,https://www.netflix.com/watch/70037120,https://www.imdb.com/title/tt0218553,https://images-na.ssl-images-amazon.com/images/M/MV5BY2I0ZWU0ZDYtNjc4Mi00ODJiLTljNzUtYzJiNTBhMmIxOGNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=uNXO-5ucOCc,tt0218553
6759,7.1,https://www.netflix.com/watch/80077212,https://www.imdb.com/title/tt1155630,https://images-na.ssl-images-amazon.com/images/M/MV5BYTU2ZmQwYjctZjUzZS00ZjBlLWFiYjUtNjc1MDM2Y2RkMDVlXkEyXkFqcGdeQXVyMzQ5NjAxMzA@._V1_SX300.jpg,https://www.youtube.com/watch?v=L99zHzUAkgg,tt1155630
6760,6.2,https://www.netflix.com/watch/80013474,https://www.imdb.com/title/tt2172584,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MjQwNzYyNV5BMl5BanBnXkFtZTgwNTY3NDQ5MzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=1bclU3w8HC0,tt2172584
6762,6.2,https://www.netflix.com/watch/70257418,https://www.imdb.com/title/tt1714866,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4ODc2NDc5MF5BMl5BanBnXkFtZTcwMjYzODkyOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=nXQn0zISPvs,tt1714866
6763,7.4,https://www.netflix.com/watch/70128549,https://www.imdb.com/title/tt1337032,https://images-na.ssl-images-amazon.com/images/M/MV5BMTExNzA5NDI5MTleQTJeQWpwZ15BbWU3MDg1NTc4NDU@._V1_SX300.jpg,https://www.youtube.com/watch?v=Mrfqn7QsILE,tt1337032
6764,6.0,https://www.netflix.com/watch/80011621,https://www.imdb.com/title/tt2279373,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYyNDczNTE0MF5BMl5BanBnXkFtZTgwNjkzNDYxMzE@._V1_SX300.jpg,https://www.youtube.com/watch?v=TGjbpO1toTc,tt2279373
6765,6.3,https://www.netflix.com/watch/70116990,https://www.imdb.com/title/tt1053424,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MTUxODM0MV5BMl5BanBnXkFtZTcwMDg3MTgwMw@@._V1_SX300.jpg,https://www.youtube.com/watch?v=jl9Nvg4yuus,tt1053424
6766,7.1,https://www.netflix.com/watch/60000414,https://www.imdb.com/title/tt0134847,https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmYzE1OWYtZDdjNC00OTdhLTg1YjUtYWJlZTVkMzkzNmVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=RU3eJmbyqzA,tt0134847
6767,8.0,https://www.netflix.com/watch/60001220,https://www.imdb.com/title/tt0073195,https://images-na.ssl-images-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,https://www.youtube.com/watch?v=U1fu_sA7XhE,tt0073195
6768,6.7,https://www.netflix.com/watch/60035936,https://www.imdb.com/title/tt0120693,https://images-na.ssl-images-amazon.com/images/M/MV5BYTExZTljMDYtODQ3My00MWFhLWJmMTMtOGUwMzNmN2FiZGVhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,https://www.youtube.com/watch?v=My5wh3vr-_Q,tt0120693
6769,5.8,https://www.netflix.com/watch/60020332,https://www.imdb.com/title/tt0077766,https://images-na.ssl-images-amazon.com/images/M/MV5BN2U1MWE1NTMtYjQ2ZC00MTFmLWFmYjItODMyNGYxOTAyZmEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,https://www.youtube.com/watch?v=dwKJGclAo7o,tt0077766
